20067456	EDITS	Erectile Dysfunction Inventory of Treatment Satisfaction
20067456	HBSAG	hepatitis-B surface antigen
20067456	IIEF	International Index of Erectile Function
20067456	SD	sexual dysfunction
20067456	SR	sustained-release
20067456	SSRI	selective serotonin reuptake inhibitor
20080419	BMCs	bone marrow mononuclear cells
20080419	GFP	green fluorescent protein
20080419	SE	status epilepticus
20080419	SRS	Spontaneous recurrent seizures
20080916	PBMC	peripheral blood mononuclear cells
20080916	SLE	systemic lupus erythematosus
20080916	indel	insertion/deletion
2008213	GGM	Glucose/galactose malabsorption
20084309	EF	ejection fraction
20084309	FL	Flumazenil
20084309	MP	myocardiopathy
20084309	MR	mitral regurgitation
20084309	MZ	Midazolan
20086182	CASP8	Caspase 8
20086182	CI	confidence intervals
20086182	OR	odds ratios
20086182	SCCHN	squamous cell carcinoma of the head and neck
20105280	FGF	fibroblast growth factor
20105310	ASP	Acylation Stimulating protein
20105310	HAT	High ASP and TG
20105310	InsR	insulin-related genes
20105310	OM	omental
20105310	SC	Subcutaneous
20105310	TG	Triglyceride
20126413	SNVs	single nucleotide variations
20126413	indels	insertions and deletions
20143913	ARSB	arylsulfatase B
2016095	PWS	Prader-Willi syndrome
20169779	PD	Parkinson's disease
20192893	CM	contrast medium
20192893	PCI	percutaneous coronary intervention
20192893	PTRA	patients undergoing renal angioplasty
20195852	CIN	contrast media-induced nephropathy
20195852	CM	contrast media
20195852	Cr	creatinine
20196116	ATT	Antituberculosis therapy
20196116	HEV	hepatitis E virus
20196116	PT	prothrombin time
2021990	H2	histamine 2
2021990	MAP	mean arterial pressure
2021990	SVR	systemic vascular resistance
20226780	Chd	chordin
2024540	ACE	angiotensin converting enzyme
2024540	NYHA	New York Heart Association
20331935	BMD	bone mineral density
20331935	SSRIs	selective serotonin reuptake inhibitors
20335448	AF	activation function
20335448	GR	glucocorticoid receptor
20335448	LBD	ligand-binding domain
20367983	MEN1	Multiple endocrine neoplasia type 1
20367983	SNP	single nucleotide polymorphism
2037285	CEPH	Centre d'Etude de Polymorphisme Humain
20401977	AHR	aryl hydrocarbon receptor
20401977	SNPs	single nucleotide polymorphisms
20408947	ALF	acute liver failure
20408947	CLD	chronic liver disease
20408947	LT	liver transplantation
20415560	DM	diabetes mellitus
20415560	Hp	Haptoglobin
20428796	KFs	keloid fibroblasts
20428796	NFs	normal fibroblasts
20431083	ICH	intracerebral hemorrhage
20431083	IS	ischemic stroke
20431083	MB	microbleeds
20431083	TIA	/transient ischemic attack
20447294	STZ	streptozotocin
20470218	ALL	acute lymphoblastic leukemia
20470218	CNS	Central nervous system
20477932	NFkappaB	Nuclear factor kappa B
20477932	nNOS	neuronal nitric oxide synthase
20495512	HIT	Heparin-induced thrombocytopenia
20513036	ADSD	adductor spasmodic dysphonia
20513036	Botox	Botulinum toxin
20520283	AEs	adverse events
20520283	LOCF	last observations carried forward
20520283	MMRM	mixed model for repeated measures
20523265	AMD	age-related macular degeneration
20523265	CFH	complement factor H
20523265	SNPs	single-nucleotide polymorphisms
20528871	CPM	cyclophosphamide
20533999	DA	dopamine
20533999	METH	methamphetamine
20534142	SNPs	single nucleotide polymorphisms
20540798	IMT	intima-media thickness
20540798	PDE4D	phosphodiesterase 4D
2055114	his	histidinemia mutation
20558148	IC	inferior colliculus
20558148	NMDA	N-methyl-d-aspartate
20579626	OSX	SP7/Osterix
20583543	AR	androgen receptor
20588063	PAN	puromycin aminonucleoside nephrosis
20595935	PRL	prolactin levels
20606392	GHBP	GH-binding protein
20606392	GHR	GH receptor
20619828	OCD	obsessive-compulsive disorder
20621845	ADAM	a disintegrin and metalloproteinase
20621845	MMPs	matrix metalloproteinases
20621845	TAA	thoracic aortic aneurysm
20633755	ECT	electroconvulsive therapy
20633755	OP	organophosphorus
20648600	BCP	basal core promoter
20648600	HBV	hepatitis B virus
20648600	LAM	lamivudine
20651814	indel	insertion/deletion
20682662	CCR5	C-C chemokine receptor 5
20682662	LN	lupus nephritis
20682662	RA	rheumatoid arthritis
20682662	SLE	systemic lupus erythematosus
20682692	AGEs	advanced glycation end products
20682692	EndoMT	endothelial-mesenchymal-transition
20682692	MMEC	mouse pancreatic microvascular endothelial cell line
20682692	SIS3	specific inhibitor of Smad3
20682692	STZ	streptozotocin
20683499	STZ	streptozocin
20683499	icv	intracerebroventricular
20705401	METH	methamphetamine
20708777	APA	aldosterone-producing adenomas
20709368	FGA	fibrinogen alpha
20709368	FGB	fibrinogen beta
20709368	FGG	fibrinogen gamma
20709368	PAD	peripheral arterial disease
20709368	SNP	single nucleotide polymorphism
2071157	HPRT	Hypoxanthine--guanine phosphoribosyltransferase
20722491	5-FU	5-fluorouracil
20806042	CCMC	congenital cataract-microcornea syndrome
20806042	GJA8	gap junction protein, alpha 8
20806042	PCR	polymerase chain reaction
20828385	MCL	Mantle cell lymphoma
20846357	KID	Keratitis-ichthyosis-deafness
20846357	KID	keratitis-ichthyosis-deafness
20854438	MDM	Mal de Meleda
20854438	PBMCs	peripheral blood mononuclear cells
20854438	nAchR	nicotinic acetylcholine receptor
20949073	PTCs	premature termination codons
20949073	indel	insertion or deletion
20959502	CNS	central nervous system
20959502	CSF	cerebrospinal fluid
20959502	MSSA	methicillin-sensitive Staphylococcus aureus
21029050	BCHE	butyrylcholinesterase gene
21029050	BChE	butyrylcholinesterase enzyme
21029050	ECT	electroconvulsive therapy
21042587	GR	glucocorticoid receptor
21054465	CYP	cytochrome P450
21054465	DHPLC	denaturing high performance liquid chromatography
21059483	AJ	Ashkenazi Jewish
21059483	MALDI-TOF	matrix-assisted laser desorption-time-of-flight
21070631	AD	Alzheimer's disease
21070631	DBH	Dopamine b-hydroxylase
21070631	SNPs	single nucleotide polymorphisms
21080147	AVSDs	Atrioventricular septal defects
21080147	PCR	polymerase chain reaction
21126715	CGL	Congenital generalized lipodystrophy
21130517	ME-PCR	mutant-enriched PCR
21135151	CCR5	C-C chemokine receptor type 5
21135151	HPMs	hierarchical phylogenetic models
21163864	AGT	angiotensinogen
21163864	FHCM	familial hypertrophic cardiomyopathy
21163864	HCM	Hypertrophic cardiomyopathy
21163864	PCR	polymerase chain reaction
21163864	SHCM	sporadic hypertrophic cardiomyopathy
21195121	NO	Nitric oxide
21195121	NOS	NO syntheses
21219851	SAG	small amplicon genotyping
21219851	hrMCA	High-resolution melting curve analysis
21238926	Brat	Brain Tumor
21238926	CB	cystoblast
21238926	GSCs	germline stem cells
21238926	Nos	Nanos
21238926	Pum	Pumilio
2131034	IT	intrathecal
21325775	LPG	Lipoprotein glomerulopathy
21325775	PCR	polymerase chain reaction
21325775	apoE	apolipoprotein E
21496008	ARX	Aristaless-related homeobox
21496008	ID	intellectual disability
21496008	dHPLC	denaturing high pressure liquid chromatography
21496008	pA	polyalanine
21533187	MC	Metachondromatosis
21533187	MO	multiple osteochondromas
2161209	ALD	adrenoleukodystrophy
2161209	AMN	adrenomyeloneuropathy
21615796	PCR-RFLP	polymerase chain reaction-restriction fragment length polymorphism
21682595	CI	confidence interval
21682595	OR	odds ratio
21682595	SLE	systemic lupus erythematosus
21684788	SLS	Sjogren-Larsson syndrome
21695597	GWAS	genome-wide association study
21695597	MHC	major histocompatibility complex
21695597	SLE	systemic lupus erythematosus
21695597	SNPs	single nucleotide polymorphisms
21699520	BCCs	Basal cell carcinomas
2173761	CxAD	circumflex artery diameter
21771880	IRS2	insulin receptor substrate 2
21771880	MAF	minor allele frequencies
21771880	SNP	single nucleotide polymorphism
21771880	indels	insertion/deletions
21799811	MTHFR	Methylenetetrahydrofolate reductase
21799811	OR	odds ratio
2180286	DMD	Duchenne muscular dystrophy
2180286	PFGE	pulsed-field gel electrophoresis
21810259	ELISAs	enzyme-linked immunosorbent assays
21810259	HIV-1	human immunodeficiency virus type 1
21810259	IDO	indoleamine 2,3 dioxygenase
21810259	MAPK	mitogen-activated protein kinase
21810259	OHSCs	organotypic hippocampal slice cultures
21810259	SERT	serotonin transporter
21810259	i.c.v.	Intracerebroventricular
21810259	iNOS	isoform of nitric oxide synthase
218453	ACTH	adrenocorticotropic hormone
218453	ALD	adrenoleukodystrophy
218453	AMN	adrenomyeloneuropathy
21879313	HCV	hepatitis C virus
21879313	IL28B	interleukin 28B
21879313	LDL	low-density lipoprotein
21879313	PEG-IFN/RBV	pegylated interferon plus ribavirin
21879313	SNPs	single nucleotide polymorphisms
21879313	apoB-100	apolipoprotein B-100
21903317	CKD	chronic kidney disease
21903317	HNF1B	hepatocyte nuclear factor 1b
21903317	REN	renin
21903317	UMOD	uromodulin
21904390	AN	Aniridia
21904390	MLPA	Multiplex ligation-dependent probe amplification
21911891	NAFLD	non-alcoholic fatty liver disease
21911891	PAI-1	plasminogen activator inhibitor type-1
21976953	FBN1	fibrillin-1 gene
21976953	MFS	Marfan syndrome
22048266	DS	Down syndrome
22048266	SIM2	Single minded 2
22051099	IL-8	interleukin 8
22051099	SNP	single nucleotide polymorphism
2209091	FRDA	Friedreich ataxia locus
2215607	CETP	cholesteryl-ester transfer protein
2215607	HDL	high-density lipoprotein
22180037	GSTP1	Glutathione-S-transferase P1
22180037	GSTP1	glutathione-S-transferase P1 gene
2220826	ATA	ataxia-telangiectasia group A
2224762	IV	intravenous
2224762	Vd	volume of distribution
22303482	CBMCs	Cord blood mononuclear cells
22303482	HLX1	H.20-like homeobox 1
22303482	SNPs	single nucleotide polymorphisms
22369755	SLURP-1	secreted mammalian Ly-6/urokinase plasminogen activator receptor related protein-1
2253937	PCR	polymerase chain reaction
2253938	G6PD	Glucose-6-phosphate dehydrogenase
22711886	TRAF2	TNFR-associated factor 2
22711886	tg	transgenic
22729903	SLE	systemic lupus erythematosus
22836123	SRC	Scleroderma renal crisis
22836123	SSc	systemic sclerosis
22859398	A	allele
22859398	CI	confidence intervals
22859398	IL-10	interleukin-10
22859398	SNP	single-nucleotide polymorphisms
23069675	Cyt C	cytochrome C
23069675	HI	hypoxic-ischemic
23069675	NP1	neuronal pentraxin 1
23069675	NP1-KO	NP1 knockout
23069675	OGD	oxygen glucose deprivation
23069675	WT	wild-type
2309142	PAH	phenylalanine hydroxylase
2309142	PKU	Phenylketonuria
2309698	ALD	adrenoleukodystrophy
2309698	AMN	adrenomyeloneuropathy
2309698	R/GCP	red/green color pigment
2310692	DAF	decay-accelerating factor
2310692	PNH	paroxysmal nocturnal haemoglobinuria
2316519	BMD	Becker muscular dystrophy
2316519	DMD	Duchenne muscular dystrophy
23285048	BM	bone marrow
23285048	Dll4	Delta-like 4
23433219	M.I.N.I.	Mini International Neuropsychiatric Interview
2352258	VHL	von Hippel-Lindau
23535177	LIDs	levodopa-induced dyskinesias
23535177	PAS	paired associative stimulation
23535177	PD	Parkinson's disease
23651211	HCC	hepatocellular carcinoma
23651211	TCF	T-cell factor
23666265	CYP	cyclophosphamide
23666265	MCC	maximum cystometric capacity
23666265	MVP	maximum voiding pressure
23666265	SD	Sprague-Dawley
23666265	i.p.	intraperitoneally
23791840	CHOP	C/EBP-homologous protein
23791840	ER stress	endoplasmic reticulum stress
23791840	IRE1a	inositol-requiring protein-1a
23791840	RNA	ribonucleic acid
23791840	SOD1	superoxide dismutase 1
23791840	WT	Wild-type
23791840	eIF2a	eukaryotic initiation factor 2a
23791840	mRNA	messenger RNA
23791840	p	phosphorylated
2383364	CHP	Chlorhexidine phosphanilate
23864035	MM	multiple myeloma
23864035	OS	overall survival
23864035	PFS	progression-free survival
23864035	R/R	relapsed/refractory
23864035	bort	Bortezomib
23864035	dex	-dexamethasone
23871786	AChE	Acetylcholinesterase
23871786	BPA	Bisphenol A
23871786	EPM	elevated plus maze
23871786	PND	postnatal day
23872883	CVDs	Cardiovascular diseases
23872883	MDA	malondialdehyde
23892921	CR	complete response
23892921	PS	Performance status
23892921	RRMM	relapsed/refractory multiple myeloma
23892921	RW	"real world"
2390095	CETP	cholesteryl ester transfer protein
2393028	G6PD	Glucose-6-phosphate dehydrogenase
23949582	IFO	Ifosfamide
23949582	PRI	proliferation rate index
23949582	SCEs	sister chromatid exchanges
23952588	PD	Parkinson's disease
24014394	cIII	complex III
24040781	mTOR-i	mammalian target of rapamycin inhibitors
24055495	IR	insulin-receptor
24055495	sAD	sporadic Alzheimer's disease
24067251	MHRA	Medicines and Healthcare Products Regulatory Agency
24067251	TDF	tenofovir disoproxil fumarate
24072398	METH	Methamphetamine
24091473	ECG	electrocardiogram
24091473	LAST	local anaesthetic systemic toxicity
24091473	ROSC	return of spontaneous circulation
24100257	TS	Takotsubo syndrome
24114426	AN	alcohol/nicotine
24114426	CAN	cannabis/alcohol/nicotine
24114426	MDMA	3,4-methylenedioxymethamphetamine
24114426	ND	non-drug
24114426	PD	polydrug
24126708	CI	confidence interval
24126708	PR	prevalence ratio
24132704	ERK	Extracellular signal-regulated kinase
24132704	LDLr	low-density lipoprotein receptor
24158386	CI	confidence interval
24158386	CR	complete response
24158386	HL	Hodgkin lymphoma
24158386	ORR	Overall response rate
24190587	HPA	hypothalamic-pituitary-adrenal
24209900	EEG	electroencephalogram
24209900	NCSE	non-convulsive status epilepticus
24220752	CIN	Contrast-induced nephropathy
24220752	CT	computed tomography
24220752	Cr	creatinine
2422478	5,7-DHT	5,7-dihydroxytryptamine
24234943	SIADH	syndrome of inappropriate anti-diuretic hormone
24275640	DOX	doxorubicin
24275640	SBs	strand breaks
24275640	TAP	total antioxidant performance
24284476	i.p.	intraperitoneally
24288432	BPD	Bronchopulmonary dysplasia
24288432	FGFs	fibroblast growth factors
24288432	MMPs	matrix metalloproteinases
24288432	RDS	respiratory distress syndrome
24288432	RFLP	restriction fragment length polymorphism
24288432	SIRPA	Signal-Regulatory Protein a
24288432	SNPs	single nucleotide polymorphisms
24288432	TTF-1	Thyroid Transcription Factor-1
24309294	DG	dentate gyrus
24309294	LPP	lateral perforant path
24309294	LTP	long-term potentiation
24309294	PS	Population spikes
24333387	STZ	Streptozotocin
24341598	ARF	acute renal failure
24341598	BUN	blood urea nitrogen
24341598	CIN	Contrast-induced nephropathy
24341598	PCAG	percutaneous coronary angiography
24345882	CNS	central nervous system
24345882	IT	intrathecal
24345882	MTX	methotrexate
24345882	POG	Pediatric Oncology Group
2440413	BCC	bicuculline
2440413	MPA	3-mercaptopropionic acid
2440413	PTX	picrotoxin
2440413	PTZ	pentylenetrazol
2440413	STR	strychnine
2440413	gamma-HCH	Gamma-hexachlorocyclohexane
24434397	TNA	Tranexamic acid
24438483	HR	heart rate
24442316	ALT	alanine aminotransferase
24442316	AST	aspartate aminotransferase
24442316	CMCS	Cultured mycelium Cordyceps sinensis
24442316	D-GalN	D-galactosamine
24442316	GST	glutathione S-transferase
24442316	ICAM-1	intercellular adhesion molecule-1
24442316	LPS	lipopolysaccharide
24442316	LSECs	liver sinusoidal endothelial cells
24442316	MMP-2/9	matrix metalloproteinase-2 and 9
24442316	SOD	superoxide dismutase
24442316	VCAM-1	vascular cell adhesion molecule-1
24442316	vWF	von Willebrand factor
2445283	AHF	Argentine hemorrhagic fever
24464946	AUC	area under the curve
24464946	cTnT	cardiac troponin T
24477591	CAD	coronary artery disease
24477591	CYBA	cytochrome b245 alpha
24477591	ROS	Reactive oxygen species
2450401	DMD	Duchenne muscular dystrophy
24535067	Group NP	groups: no pretreatment
2453942	GABA	gamma-aminobutyric acid
24587916	Dex-	Dexamethasone-
24587916	FRAP	ferric reducing antioxidant power
24587916	LF	Lactoferrin
24587916	SBP	Systolic blood pressure
24614773	NMDA	N-methyl-D-aspartate
24618873	CNS	central nervous system
24623966	CECs	choroidal ECs
24623966	ECs	endothelial cells
24623966	HUVECs	human umbilical vascular ECs
24623966	IVNV	intravitreal neovascularization
24623966	OIR	oxygen-induced retinopathy
24623966	P0	postnatal day 0
24623966	RA	room air
24623966	ROS	reactive oxygen species
24623966	VEGF	vascular endothelial growth factor
24623966	hRMVECs	human retinal microvascular ECs
24632946	ARMs	anorectal malformations
24632946	Bmp	bone morphogenetic protein
24632946	URS	urorectal septum
24658375	APL	acute promyelocytic leukemia
24658375	ATRA	All-trans retinoic acid
24659727	PO	per os
24664478	CNS	central nervous system
24664478	IT	intrathecal
24664478	MRI	magnetic resonance imaging
24664478	TLS	tumor lysis syndrome
24675088	DOX	doxorubicin
24675088	LVEF	left ventricular ejection fraction
24675088	MRI	magnetic resonance imaging
24675088	cTnI	cardiac troponin I
24684312	CV	coefficient of variation
24684312	ICC	intraclass correlation coefficient
24684312	VAS	visual analogue scale
24691439	IOP	intraocular pressure
24691439	POAG	primary open-angle glaucoma
24691439	TM	trabecular meshwork
24709919	OIH	Opioid-induced hyperalgesia
24733133	CDT	catheter-directed thrombolysis
24733133	DVT	deep venous thrombosis
24733133	HITT	heparin-induced thrombocytopenia with thrombosis
24733133	SVC	superior vena cava
24739405	DHEA	dehydroepiandrosterone
24739405	ip	intraperitoneally
24739405	sc	subcutaneously
24742750	EAD	early afterdepolarization
24742750	FPD	FPDc
24742750	FPD	Field potential duration
24742750	MEA	Multielectrode array
24742750	TdP	Torsade de Pointes
24742750	hiPS-CMs	human-induced pluripotent stem cell-derived cardiomyocytes
24768818	ABL	Abelson kinase
24768818	DDRs	discoidin domain receptors
24768818	DFG	DFG-out conformation
24778426	AKI	acute kidney injury
24778426	OR	odds ratio
24812279	DOX	Doxorubicin
24816962	MRI	Magnetic resonance imaging
24840785	NRVMs	neonatal rat ventricular myocytes
24842192	AMPK	AMP-activated protein kinase
24842192	IL-6	interleukin 6
24842192	MyD88	myeloid differentiation protein 88
24842192	TLR4	toll-like receptor 4
24842192	TNF-a	tumor necrosis factor-alpha
24842192	p-AMPK	Phosphorylated AMPKa
24853300	AD	Alzheimer disease
24853300	Ab	amyloid b-peptide
24853300	CB	Calbindin-D28k
24853300	CBKO	CB knock-out
24902786	STZ	streptozotocin
24902786	icv	intracerebroventricularly
2491010	BMD	Becker muscular dystrophy
2491010	BMD	Becker muscular dystrophy
2491010	DMD	Duchenne muscular dystrophy
2491010	DMD	Duchenne muscular dystrophy
24911645	AChE	acetylcholinesterase
24911645	GFC	Garcinielliptone FC
24914936	TRa1	thyroid hormone receptor a1
24923469	AKI	Acute kidney injury
24923469	HAG	high adherence group
24923469	ICU	Intensive Care Unit
24923469	LAG	low adherence group
24923469	SOP	standard operating procedures
24928523	MM	multiple myeloma
24971338	CsA	cyclosporin A
24971338	SRL	sirolimus
25006961	NDI	nephrogenic diabetes insipidus
25006961	WT	wild type
25041770	CYP3A4	cytochrome P450 3A4
25054547	BTC	butyrylthiocholine
25054547	MD	Molecular dynamic
2505783	CAA	chloroacetaldehyde
25071004	Hb	hemoglobin
25071004	WHO	World Health Organization
25080425	STAT3	signal transducer and activator of transcription 3
25096313	LACN	lateral antebrachial cutaneous nerve
25096313	LACNP	lateral antebrachial cutaneous neuropathy
25119790	KIM	kidney injury molecule
25119790	NAG	N-acetyl b-D-glucosaminidase
25119790	NGAL	neutrophil gelatinase-associated lipocalin
25119790	ROS	reactive oxygen species
25218136	Leu	leucine
25218136	PAT	proton-assisted amino acid transporter
25263533	AID	activation-induced cytidine deaminase
25263533	Tfh	T follicular helper
25277705	KO	knockout
25277705	LGP2	laboratory of genetics and physiology 2
25277705	LIF	anti-leukemia inhibitory factor
25277705	MDA5	melanoma differentiation-associated protein 5
25277705	MIF	migration inhibitory factor
25277705	Mavs	mitochondrial antiviral-signaling protein
25277705	RSV	Respiratory syncytial virus
25277705	SAE	small airway epithelial
25277705	SCF	stem cell factor
25277705	SCGF-b	stem cell growth factor beta
25277705	Trif	TIR-domain-containing adapter-inducing interferon-b
25305591	EAE	experimental autoimmune encephalomyelitis
25305591	PACAP	pituitary adenylyl cyclase-activating polypeptide
25305591	VIP	Vasoactive intestinal peptide
2553470	NMDA	N-methyl-D-aspartate
25550469	AR	androgen receptor
25550469	ARKO	AR-knockout
25550469	apoE	apolipoprotein E
25589620	5-FU	5-fluorouracil
25589620	CRT	chemoradiation
25589620	DFS	disease-free survival
25589620	FFPE	formalin-fixed, paraffin-embedded
25589620	OS	overall survival
25589620	PCR-RFLP	polymerase chain reaction-restriction fragment length polymorphism
25589620	PUGIT	proximal upper gastrointestinal tract
25589620	PVI	protracted venous infusion
25589620	SWOG	Southwest Oncology Group
2559236	CEI	converting enzyme inhibitor
25622904	MEFs	mouse embryonic fibroblasts
2562820	APOC2	apolipoprotein C2
2562820	DM	"dystrophy, myotonic dystrophy"
2563633	PAH	phenylalanine hydroxylase
2563633	PKU	phenylketonuria
2569949	PAH	phenylalanine hydroxylase
2569949	PKU	phenylketonuria
2571579	HD	Huntington disease
2575071	RFLPs	restriction fragment length polymorphisms
2575483	CAT	catalase
2578334	1,2-DMH	1,2-dimethylhydrazine
2578334	5-AzC	5-azacytidine
2578334	gamma-GT	gamma-glutamyltransferase
25874935	LDH	lactate dehydrogenase
25874935	NO	nitric oxide
25874935	NSP	Neuroserpin
25874935	OGD	oxygen-glucose deprivation
25907210	AHS	Agricultural Health Study
25907210	IW	intensity-weighted
25907210	LT	lifetime
25907210	RRs	rate ratios
25946186	AdC	adenocarcinoma
25946186	LSC	lung squamous cancer
25979836	GI	gastrointestinal
25979836	PAKs	P-21-activated kinases
25979836	PLC	phospholipase-C
25983002	LDHA	Lactate dehydrogenase A
25986755	GDNF	glial-cell-line-derived neurotrophic factor
25986755	IUGR	intrauterine growth retardation
25986755	PCE	prenatal caffeine exposure
26002693	CML	chronic myeloid leukemia
2601691	RB	retinoblastoma
26027517	ATX	autotaxin
26033014	AHS	Agricultural Health Study
26102294	ETO	etoposide
26110643	GBT	gene-break transposon
26110643	MFF	median fin fold
26110643	Nrg2a	Neuregulin 2a
26110643	ZIP	Zebrafish Integument Project
26110643	nrg2a	neuregulin 2a
26115410	iAs	inorganic arsenic
2625524	i.p.	intraperitoneal
26270232	AFP	alpha-fetoprotein
26270232	DCP	des-gamma-carboxy prothrombin
26270232	HCCs	hepatocellular carcinomas
26270232	HCs	healthy controls
26270232	TPO	thrombopoietin
26411452	ARBSs	androgen receptor-binding sites
26411452	MLPH	melanophilin gene
26411452	PCa	prostate cancer
26411452	SNPs	single-nucleotide polymorphisms
2651669	LGS	Langer-Giedion syndrome
26516699	KC	KrasG12D;Pdx1-Cre
26516699	KC	KrasG12D;Pdx1-Cre mouse
26516699	PC	pancreatic cancer
26516699	miRNA	microRNA
26516699	miRNAs	microRNAs
26615423	CEP55	Centrosomal protein 55
26615423	EOC	epithelial ovarian carcinoma
26615423	IHC	immunohistochemistry
26615423	qRT-PCR	quantitative real-time PCR
26684240	G	grade
26684240	GEP-NETs	gastroenteropancreatic neuroendocrine tumors
2670794	ACE	angiotensin converting enzyme
2670794	AMCA	and tranexamic acid
26731607	GADD45A	Growth arrest and DNA-damage-inducible 45 alpha
26731607	HSCs	Hematopoietic stem cells
26731607	MAPK	Mitogen-activated protein kinase
26847345	CRC	colorectal cancer
26900322	CFI	Complement factor I
26900322	CI	confidence interval
26900322	OR	odds ratio
26900322	VKH	Vogt-Koyanagi-Harada
26937641	HSCs	hepatic stellate cells
26937641	JNK	c-Jun N-terminal kinase
26937641	SAA	Serum amyloid A
2696505	BP	blood pressure
26991973	LRR-RLK	leucine-rich repeat receptor-like kinase
27014915	STS	soft tissue sarcoma
2703233	ApoC2	apolipoprotein C2
27084744	ACC	adenoid cystic carcinoma
27084744	CSC	cancer stem cells
27090298	FASN	fatty acid synthase
27090298	SBP	systolic blood pressure
27103577	MRS	magnetic resonance spectroscopy
27103577	PPARa	peroxisome proliferator-activated receptor a
27103577	PPARa(-/-)	PPARa-deficient
27103577	UCP3	uncoupling protein 3
27172902	DCs	dendritic cells
27172902	LPS	lipopolysaccharide
27172902	TLR	toll-like receptor
27184800	ARE	Anti-oxidant Response Element
27184800	HCC	hepatocellular carcinoma
27184800	MT1	metallothionein-1
27184800	NRF2	Nuclear factor erythroid 2-Related Factor 2
27248656	17-DMAG	17-dimethylaminoethylamino-17-demethoxygeldanamycin
27248656	WKY/SHR	Wistar Kyoto/spontaneous hypertensive
27292643	CIN	Chromosome instability
2729274	AMN	adrenomyeloneuropathy
27384305	11b-HSD1	11b-hydroxysteroid dehydrogenase type 1
27384305	ALIOS	American Lifestyle Induced Obesity Syndrome
27384305	KO	knockout
27384305	NAFLD	Nonalcoholic fatty liver disease
27384305	NASH	nonalcoholic steatohepatitis
27464336	WAT	white adipose tissue
27464336	eWAT	epididymal WAT
27464336	mTOR	mammalian target of rapamycin
27491646	3-MA	3-methyladenine
27491646	CQ	chloroquine
27491646	MAPK	mitogen-activated protein kinases
27491646	MMP-2/-9	matrix metalloproteinases 2/9
27509880	5-FU	5-fluorouracil
27509880	HDAC	histone deacetylase
27509880	MHC	major histocompatibility complex
2760209	HPRT	hypoxanthine phosphoribosyltransferase
27630165	YFP	IFN-g-yellow fluorescent protein
27640183	ESA	erythropoiesis-stimulating agent
27640183	Epo	Erythropoietin
27640183	Epo-R	Epo receptor
27640183	WAT	white adipose tissue
27643404	95%CI	95% confidence interval
27643404	ADHs	Alcohol Dehydrogenases
27643404	ALDHs	Aldehyde Dehydrogenases
27643404	SNPs	single nucleotide polymorphisms
27663860	AT1a	angiotensin II type 1a
27663860	DOCA	deoxycorticosterone acetate
27663860	L-FABP	liver-type fatty acid binding protein
2767010	MES	maximal electroshock
27707793	CTX	cardiotoxin
27707793	Clcn5	chloride channel, voltage-sensitive 5
27707793	FAPs	fibroblast-adipocyte progenitors
27707793	MPs	myogenic progenitor cells
27707793	miRNAs	MicroRNAs
27729412	A1	ALDH1A1
27729412	WAT	white adipose tissue
2773936	PCR	polymerase-chain-reaction
2773936	PLP	proteolipid protein
27798239	PI(4)P	phosphatidylinositol 4-phosphate
27798239	TGN	trans-Golgi network
27807193	PTPN22	protein tyrosine phosphatase nonreceptor 22
27825100	MEF2C	myocyte-specific enhancer factor 2C
27825100	MYF5	myogenic factor 5
27825100	PGC-1a	proliferator-activated receptor-g coactivator 1a
2782734	DRC	dose-response curve
2782734	HDS	high dose inhaled salbutamol
2782734	LDS	low dose inhaled salbutamol
27840894	FGF23	fibroblast growth factor 23
27840894	XLH	X-linked hypophosphatemic rickets
27860185	BM	bone marrow
27860185	CH	chronic hypoxia
27860185	HIF	hypoxia-inducible factor
27860185	PH	pulmonary hypertension
27860244	ELISA	enzyme-linked immunosorbent assay
27860244	FLSs	fibroblast-like synoviocytes
27860244	OA	osteoarthritis
27860244	PCR	polymerase chain reaction
27860244	PRMT5	protein arginine methyltransferase 5
27860244	RA	rheumatoid arthritis
27860244	STs	synovial tissues
27860244	siRNA	short interference RNA
2786201	vWD	von Willebrand disease
2786201	vWF	von Willebrand factor
27866394	IBS	irritable bowel syndrome
27866394	IR	S100b-immunoreactivity
27866394	OB	Otilonium bromide
27866394	WRS	wrap restrain stress
27930654	BBS	Bardet-Biedl syndrome
27930654	CCDC104	CCDC-104
27930654	FAM-161	FAM161A orthologue
27930654	IFT	intraflagellar transport
27941998	HE	hematoxylin and eosin
27941998	MOMP	mitochondrial outer membrane permeabilization
27941998	VDAC1	Voltage-dependent anion channel 1
27959382	BLM	bleomycin
27959382	MLFs	Mouse lung fibroblasts
27959382	PF	pulmonary fibrosis
27959382	TGF	transforming growth factor
27959382	siRNA	small interfering RNA
27959387	EMT	epithelial mesenchymal transition
27959387	miRs	microRNAs
27974047	CGP	comprehensive genomic profiling
27974047	GIST	gastrointestinal stromal tumors
27993978	MI	meiosis I
27993978	MPF	maturation-promoting factor
27999109	CRISPR-Cas9	clustered regularly interspaced short palindromic repeats-associated protein 9
27999109	IFN	interferon
27999109	IFNAR	IFN a/b receptor
27999109	poly I:C	polyinosinic:polycytidylic acid
28068934	ESCC	esophageal squamous cell carcinoma
28075473	E. coli	Escherichia coli
28075473	IFN	interferon
28075473	IL	interleukin
28075473	LPS	lipopolysaccharides
